county,month,total_bottles_sold,total_sale_dollars
AUDUBON,2016-05-01,1615,17229.719999999998
AUDUBON,2016-06-01,1043,11799.83
AUDUBON,2016-07-01,666,7132.4699999999984
AUDUBON,2016-08-01,1351,14009.540000000003
AUDUBON,2016-09-01,859,9190.8100000000013
AUDUBON,2016-10-01,1497,15317.439999999999
AUDUBON,2016-11-01,908,11500.119999999999
AUDUBON,2016-12-01,1628,17123.85
AUDUBON,2017-01-01,642,7692.1900000000005
AUDUBON,2017-02-01,823,8856.36
AUDUBON,2017-03-01,731,8093.2599999999993
AUDUBON,2017-04-01,1110,11931.300000000001
AUDUBON,2017-05-01,1134,12701.950000000003
AUDUBON,2017-06-01,1041,11715.469999999998
AUDUBON,2017-07-01,1099,12080.130000000005
AUDUBON,2017-08-01,1090,12037.189999999999
AUDUBON,2017-09-01,905,9699.3900000000031
AUDUBON,2017-10-01,1120,11135.859999999999
AUDUBON,2017-11-01,1104,11800.16
AUDUBON,2017-12-01,943,11281.96
AUDUBON,2018-01-01,1218,13119.619999999999
AUDUBON,2018-02-01,1609,18251.370000000006
AUDUBON,2018-03-01,927,10342.330000000002
AUDUBON,2018-04-01,694,7772.11
AUDUBON,2018-05-01,1159,11984.800000000001
AUDUBON,2018-06-01,1272,13906.519999999999
AUDUBON,2018-07-01,1122,11430.689999999997
AUDUBON,2018-08-01,2017,24901.71
AUDUBON,2018-09-01,1134,12099.419999999996
AUDUBON,2018-10-01,1482,18348.920000000009
AUDUBON,2018-11-01,1357,15411.340000000007
AUDUBON,2018-12-01,2080,26047.440000000002
AUDUBON,2019-01-01,1189,12881.759999999998
AUDUBON,2019-02-01,1048,13809.289999999997
AUDUBON,2019-03-01,1357,14821.6
AUDUBON,2019-04-01,934,12556.079999999996
AUDUBON,2019-05-01,1214,15255.090000000002
AUDUBON,2019-06-01,1819,19658.46
AUDUBON,2019-07-01,1486,18917.41
AUDUBON,2019-08-01,1392,16210.920000000006
AUDUBON,2019-09-01,1244,14736.89
AUDUBON,2019-10-01,1389,16319.850000000002
AUDUBON,2019-11-01,1270,15758.730000000003
AUDUBON,2019-12-01,1580,22519.87000000001
AUDUBON,2020-01-01,1312,14905.149999999994
AUDUBON,2020-02-01,1097,14459.810000000005
AUDUBON,2020-03-01,1505,20367.570000000003
AUDUBON,2020-04-01,1648,19423.74
AUDUBON,2020-05-01,1648,21284.609999999997
AUDUBON,2020-06-01,1800,22952.17
AUDUBON,2020-07-01,1258,17031.23
AUDUBON,2020-08-01,1935,23016.05999999999
AUDUBON,2020-09-01,1683,21958.57
AUDUBON,2020-10-01,2062,23910.890000000003
AUDUBON,2020-11-01,1428,18544.609999999993
AUDUBON,2020-12-01,2466,31580.090000000004
AUDUBON,2021-01-01,1983,25544.51
AUDUBON,2021-02-01,1475,20451.61
AUDUBON,2021-03-01,2270,28903.94000000001
AUDUBON,2021-04-01,1922,24663.079999999991
AUDUBON,2021-05-01,1605,21102.990000000005
AUDUBON,2021-06-01,2179,27755.21000000001
AUDUBON,2021-07-01,1635,20041.379999999997
AUDUBON,2021-08-01,2368,32086.220000000005
AUDUBON,2021-09-01,1470,19954.070000000003
AUDUBON,2021-10-01,1471,19166.549999999996
AUDUBON,2021-11-01,1989,25387.77
AUDUBON,2021-12-01,1711,23019.02
AUDUBON,2022-01-01,1361,16865.9
AUDUBON,2022-02-01,1264,17969.069999999996
AUDUBON,2022-03-01,1506,19262.110000000004
AUDUBON,2022-04-01,1695,24732.919999999995
AUDUBON,2022-05-01,1519,20124.469999999998
AUDUBON,2022-06-01,1750,22787.070000000007
AUDUBON,2022-07-01,1606,22526.629999999994
AUDUBON,2022-08-01,2033,26548.46
AUDUBON,2022-09-01,1219,18127.28
AUDUBON,2022-10-01,1722,23998.570000000003
AUDUBON,2022-11-01,1784,24749.49
BENTON,2012-01-01,3403,40914.91
BENTON,2012-02-01,3825,46233.37000000001
BENTON,2012-03-01,4085,50572.940000000024
BENTON,2012-04-01,3732,46126.039999999986
BENTON,2012-05-01,5445,65821.659999999989
BENTON,2012-06-01,3689,45423.359999999993
BENTON,2012-07-01,4190,53148.5
BENTON,2012-08-01,4245,53051.37
BENTON,2012-09-01,3639,43446.55
BENTON,2012-10-01,6563,81035.750000000029
BENTON,2012-11-01,4297,54194.87
BENTON,2012-12-01,4622,60719.929999999993
BENTON,2013-01-01,7277,69342.52
BENTON,2013-02-01,3494,45121.240000000005
BENTON,2013-03-01,3692,45503.62
BENTON,2013-04-01,3557,45318.52
BENTON,2013-05-01,5057,64102.840000000011
BENTON,2013-06-01,4253,51050.62
BENTON,2013-07-01,4187,51140.169999999991
BENTON,2013-08-01,4459,54890.909999999982
BENTON,2013-09-01,4575,57447.37
BENTON,2013-10-01,6307,81267.130000000019
BENTON,2013-11-01,3916,46626.550000000017
BENTON,2013-12-01,5880,76186.970000000016
BENTON,2014-01-01,3956,48872.55999999999
BENTON,2014-02-01,3928,49970.06
BENTON,2014-03-01,3876,47766.700000000012
BENTON,2014-04-01,4414,54838.270000000011
BENTON,2014-05-01,4318,52234.300000000017
BENTON,2014-06-01,5229,65031.98000000001
BENTON,2014-07-01,4451,54722.219999999994
BENTON,2014-08-01,4476,55761.509999999995
BENTON,2014-09-01,5416,68989.26
BENTON,2014-10-01,5163,62451.94999999999
BENTON,2014-11-01,4617,60706.10000000002
BENTON,2014-12-01,5866,77059.389999999985
BENTON,2015-01-01,3298,39463.169999999991
BENTON,2015-02-01,4563,60707.079999999994
BENTON,2015-03-01,5540,85236.410000000018
BENTON,2015-04-01,3820,46939.100000000006
BENTON,2015-05-01,4728,58869.529999999992
BENTON,2015-06-01,4944,64235.46
BENTON,2015-07-01,4906,60258.69000000001
BENTON,2015-08-01,3895,44571.619999999988
BENTON,2015-09-01,4822,61984.71
BENTON,2015-10-01,5906,77073.10000000002
BENTON,2015-11-01,4147,51361.100000000028
BENTON,2015-12-01,5608,75375.780000000013
BENTON,2016-01-01,3737,46702.91
BENTON,2016-02-01,5404,70797.190000000031
BENTON,2016-03-01,4910,61200.669999999991
BENTON,2016-04-01,4017,47610.32
BENTON,2016-05-01,6267,78357.84
BENTON,2016-06-01,4523,53351.929999999978
BENTON,2016-07-01,4072,49519.810000000005
BENTON,2016-08-01,4560,62361.570000000007
BENTON,2016-09-01,5874,72503.269999999975
BENTON,2016-10-01,5224,68234.2
BENTON,2016-11-01,6538,76737.01
BENTON,2016-12-01,7415,100310.09000000001
BENTON,2017-01-01,4269,48617.64
BENTON,2017-02-01,5939,72560.4
BENTON,2017-03-01,5643,65082.260000000017
BENTON,2017-04-01,4642,54087.3
BENTON,2017-05-01,7969,105221.49999999999
BENTON,2017-06-01,5370,67046.05
BENTON,2017-07-01,4885,57279.489999999991
BENTON,2017-08-01,6762,78987.349999999991
BENTON,2017-09-01,5865,73063.519999999975
BENTON,2017-10-01,4886,57749.73000000001
BENTON,2017-11-01,7459,94111.92
BENTON,2017-12-01,6823,79786.969999999972
BENTON,2018-01-01,6996,86121.219999999987
BENTON,2018-02-01,5351,58177.209999999985
BENTON,2018-03-01,6012,70470.2
BENTON,2018-04-01,4796,52750.619999999988
BENTON,2018-05-01,9506,120357.28000000003
BENTON,2018-06-01,6375,70676.08
BENTON,2018-07-01,5628,63172.030000000021
BENTON,2018-08-01,7391,88405.930000000008
BENTON,2018-09-01,7360,89627.629999999976
BENTON,2018-10-01,7874,101346.99999999999
BENTON,2018-11-01,6725,75988.539999999979
BENTON,2018-12-01,6249,72298.61000000003
BENTON,2019-01-01,7467,86003.98
BENTON,2019-02-01,6303,73439.780000000013
BENTON,2019-03-01,4367,54917.959999999992
BENTON,2019-04-01,8779,103488.01000000001
BENTON,2019-05-01,7967,99168.219999999987
BENTON,2019-06-01,6238,73482.099999999991
BENTON,2019-07-01,8036,93227.349999999977
BENTON,2019-08-01,7184,84428.87
BENTON,2019-09-01,7910,99032.12000000001
BENTON,2019-10-01,6870,84110.300000000017
BENTON,2019-11-01,7982,94211.250000000015
BENTON,2019-12-01,7631,94945.950000000012
BENTON,2020-01-01,7774,93457.390000000014
BENTON,2020-02-01,7866,92226.04
BENTON,2020-03-01,8305,99572.760000000024
BENTON,2020-04-01,9687,115556.92000000001
BENTON,2020-05-01,13847,186031.13999999996
BENTON,2020-06-01,10007,121250.81999999996
BENTON,2020-07-01,8368,110334.34999999999
BENTON,2020-08-01,9169,112367.36000000002
BENTON,2020-09-01,8776,111586.23999999998
BENTON,2020-10-01,9477,130065.04
BENTON,2020-11-01,10854,132743.91000000006
BENTON,2020-12-01,10587,136987.26999999996
BENTON,2021-01-01,9928,133920.68000000002
BENTON,2021-02-01,8966,126458.78999999996
BENTON,2021-03-01,9007,118055.85000000003
BENTON,2021-04-01,11538,149632.64000000004
BENTON,2021-05-01,10473,131938.96999999997
BENTON,2021-06-01,11021,143331.47
BENTON,2021-07-01,10795,144658.32
BENTON,2021-08-01,9589,130187.05000000002
BENTON,2021-09-01,9719,133482.09000000003
BENTON,2021-10-01,9935,134717.24999999997
BENTON,2021-11-01,11026,160855.81999999998
BENTON,2021-12-01,9918,123265.89999999997
BENTON,2022-01-01,7827,99539.0
BENTON,2022-02-01,6489,83845.499999999985
BENTON,2022-03-01,8364,107351.99999999999
BENTON,2022-04-01,9630,128099.01000000004
BENTON,2022-05-01,9581,111319.22999999997
BENTON,2022-06-01,8402,103545.01000000001
BENTON,2022-07-01,10482,141423.24
BENTON,2022-08-01,10560,139472.88
BENTON,2022-09-01,13038,172839.24000000005
BENTON,2022-10-01,8365,108990.15999999997
BENTON,2022-11-01,10302,130565.05
BLACK HAWK,2012-01-01,89084,954126.76999999979
BLACK HAWK,2012-02-01,104537,1153061.5099999995
BLACK HAWK,2012-03-01,104139,1174564.29
BLACK HAWK,2012-04-01,117248,1311822.9400000002
BLACK HAWK,2012-05-01,109454,1184405.1099999999
BLACK HAWK,2012-06-01,112612,1328104.7199999997
BLACK HAWK,2012-07-01,114736,1237618.9000000004
BLACK HAWK,2012-08-01,117569,1250601.0999999996
BLACK HAWK,2012-09-01,87771,971383.43999999983
BLACK HAWK,2012-10-01,164609,2012711.6199999999
BLACK HAWK,2012-11-01,99106,1127409.59
BLACK HAWK,2012-12-01,129926,1511011.8100000008
BLACK HAWK,2013-01-01,98921,1018588.9399999998
BLACK HAWK,2013-02-01,95578,1125249.64
BLACK HAWK,2013-03-01,101998,1182389.68
BLACK HAWK,2013-04-01,125203,1348861.6499999997
BLACK HAWK,2013-05-01,106295,1220546.6300000001
BLACK HAWK,2013-06-01,104333,1186799.8099999996
BLACK HAWK,2013-07-01,106746,1159267.4000000001
BLACK HAWK,2013-08-01,121954,1329514.4399999997
BLACK HAWK,2013-09-01,101891,1110191.7800000003
BLACK HAWK,2013-10-01,152711,1851825.1399999997
BLACK HAWK,2013-11-01,97191,1085395.8699999999
BLACK HAWK,2013-12-01,125400,1488499.7599999995
BLACK HAWK,2014-01-01,109954,1183038.27
BLACK HAWK,2014-02-01,102183,1154989.04
BLACK HAWK,2014-03-01,99750,1132856.0799999994
BLACK HAWK,2014-04-01,116380,1324151.75
BLACK HAWK,2014-05-01,116672,1313905.13
BLACK HAWK,2014-06-01,107305,1244619.0300000003
BLACK HAWK,2014-07-01,119806,1309865.79
BLACK HAWK,2014-08-01,111163,1265089.2399999998
BLACK HAWK,2014-09-01,115765,1316126.0300000003
BLACK HAWK,2014-10-01,129139,1497019.3099999996
BLACK HAWK,2014-11-01,104892,1216046.9999999995
BLACK HAWK,2014-12-01,152230,1875844.7900000003
BLACK HAWK,2015-01-01,95125,1045383.14
BLACK HAWK,2015-02-01,105351,1255188.49
BLACK HAWK,2015-03-01,110490,1297141.5100000005
BLACK HAWK,2015-04-01,121943,1359768.4700000004
BLACK HAWK,2015-05-01,113386,1311218.1800000002
BLACK HAWK,2015-06-01,129631,1501930.5300000003
BLACK HAWK,2015-07-01,114057,1260346.8299999998
BLACK HAWK,2015-08-01,112343,1233618.6399999992
BLACK HAWK,2015-09-01,105836,1204950.7200000002
BLACK HAWK,2015-10-01,143208,1657199.78
BLACK HAWK,2015-11-01,107912,1289222.49
BLACK HAWK,2015-12-01,145033,1648584.0400000005
BLACK HAWK,2016-01-01,94336,1108627.23
BLACK HAWK,2016-02-01,112478,1339487.4600000002
BLACK HAWK,2016-03-01,124068,1378435.0399999996
BLACK HAWK,2016-04-01,111377,1273407.4799999997
BLACK HAWK,2016-05-01,116329,1334973.71
BLACK HAWK,2016-06-01,136643,1565803.3100000005
BLACK HAWK,2016-07-01,94982,1073755.2399999995
BLACK HAWK,2016-08-01,105799,1277261.6300000004
BLACK HAWK,2016-09-01,123713,1395303.1200000003
BLACK HAWK,2016-10-01,124546,1537497.0100000007
BLACK HAWK,2016-11-01,133417,1524176.9000000001
BLACK HAWK,2016-12-01,145400,1789059.9400000002
BLACK HAWK,2017-01-01,104997,1172912.1199999999
BLACK HAWK,2017-02-01,108888,1284834.0800000003
BLACK HAWK,2017-03-01,117375,1386596.07
BLACK HAWK,2017-04-01,110513,1222649.4400000002
BLACK HAWK,2017-05-01,135958,1530222.9800000004
BLACK HAWK,2017-06-01,124817,1490447.1900000006
BLACK HAWK,2017-07-01,123092,1400692.66
BLACK HAWK,2017-08-01,141571,1557849.8800000006
BLACK HAWK,2017-09-01,117584,1339866.7400000002
BLACK HAWK,2017-10-01,141777,1758564.7400000002
BLACK HAWK,2017-11-01,121911,1426776.0400000003
BLACK HAWK,2017-12-01,140881,1667412.3300000003
BLACK HAWK,2018-01-01,122527,1380240.7800000005
BLACK HAWK,2018-02-01,114076,1327082.62
BLACK HAWK,2018-03-01,122540,1438878.3800000001
BLACK HAWK,2018-04-01,129836,1542877.6
BLACK HAWK,2018-05-01,143377,1623057.6099999999
BLACK HAWK,2018-06-01,128919,1466451.94
BLACK HAWK,2018-07-01,129713,1424265.3599999999
BLACK HAWK,2018-08-01,146194,1745894.0700000005
BLACK HAWK,2018-09-01,112338,1268298.7199999988
BLACK HAWK,2018-10-01,156898,1881555.9600000007
BLACK HAWK,2018-11-01,133048,1615382.8700000006
BLACK HAWK,2018-12-01,156777,2035719.56
BLACK HAWK,2019-01-01,113891,1219206.8199999996
BLACK HAWK,2019-02-01,123847,1467571.9099999997
BLACK HAWK,2019-03-01,116897,1395264.22
BLACK HAWK,2019-04-01,138580,1578797.0200000003
BLACK HAWK,2019-05-01,146106,1711531.27
BLACK HAWK,2019-06-01,139295,1664197.67
BLACK HAWK,2019-07-01,141164,1710468.0099999998
BLACK HAWK,2019-08-01,128439,1447627.9999999995
BLACK HAWK,2019-09-01,120037,1388647.5299999993
BLACK HAWK,2019-10-01,173026,2086833.8300000005
BLACK HAWK,2019-11-01,134486,1618475.4100000004
BLACK HAWK,2019-12-01,173974,2115309.9600000004
BLACK HAWK,2020-01-01,108924,1187163.18
BLACK HAWK,2020-02-01,133556,1556851.2900000005
BLACK HAWK,2020-03-01,149153,1694258.79
BLACK HAWK,2020-04-01,140789,1615913.9300000004
BLACK HAWK,2020-05-01,138305,1601454.0299999993
BLACK HAWK,2020-06-01,178975,2161078.290000001
BLACK HAWK,2020-07-01,140890,1737187.1400000006
BLACK HAWK,2020-08-01,142019,1758046.0100000002
BLACK HAWK,2020-09-01,161077,2002849.3800000006
BLACK HAWK,2020-10-01,156967,2004991.3399999996
BLACK HAWK,2020-11-01,139322,1829462.5
BLACK HAWK,2020-12-01,179916,2341321.94
BLACK HAWK,2021-01-01,130149,1560003.5499999996
BLACK HAWK,2021-02-01,144150,1731582.5500000003
BLACK HAWK,2021-03-01,151751,1884167.5200000005
BLACK HAWK,2021-04-01,163947,2034618.1900000002
BLACK HAWK,2021-05-01,145525,1810245.8300000003
BLACK HAWK,2021-06-01,162043,1995299.6
BLACK HAWK,2021-07-01,152521,2030059.9399999995
BLACK HAWK,2021-08-01,152041,1992544.3399999999
BLACK HAWK,2021-09-01,156912,1984140.2000000002
BLACK HAWK,2021-10-01,148953,2000118.3399999999
BLACK HAWK,2021-11-01,157893,2070022.35
BLACK HAWK,2021-12-01,182205,2469555.2
BLACK HAWK,2022-01-01,109865,1375725.9
BLACK HAWK,2022-02-01,134942,1819932.7900000005
BLACK HAWK,2022-03-01,128558,1693095.2
BLACK HAWK,2022-04-01,146102,1842702.33
BLACK HAWK,2022-05-01,139983,1794501.6600000004
BLACK HAWK,2022-06-01,168128,2138033.36
BLACK HAWK,2022-07-01,129534,1648195.7100000004
BLACK HAWK,2022-08-01,157712,1993079.9200000004
BLACK HAWK,2022-09-01,155600,2093500.2500000005
BLACK HAWK,2022-10-01,153251,2053194.9800000002
BLACK HAWK,2022-11-01,142685,1814653.7100000004
BOONE,2012-01-01,7283,92176.26
BOONE,2012-02-01,7679,94106.489999999976
BOONE,2012-03-01,7405,92139.049999999974
BOONE,2012-04-01,9787,117358.41000000002
BOONE,2012-05-01,9773,119740.52000000002
BOONE,2012-06-01,8671,102732.49
BOONE,2012-07-01,10600,132606.43000000002
BOONE,2012-08-01,11376,136822.15
BOONE,2012-09-01,7123,92808.7
BOONE,2012-10-01,15692,203583.61000000004
BOONE,2012-11-01,8521,109243.09
BOONE,2012-12-01,12148,164339.41000000003
BOONE,2013-01-01,8935,111458.98000000003
BOONE,2013-02-01,10312,134895.63000000003
BOONE,2013-03-01,7884,98682.180000000037
BOONE,2013-04-01,10678,131633.46000000002
BOONE,2013-05-01,10923,143643.80999999994
BOONE,2013-06-01,8661,106048.72000000003
BOONE,2013-07-01,13810,176968.80000000002
BOONE,2013-08-01,11267,140625.68
BOONE,2013-09-01,9129,115493.63999999997
BOONE,2013-10-01,16039,212475.89999999994
BOONE,2013-11-01,9113,118796.32000000002
BOONE,2013-12-01,12724,174196.45999999996
BOONE,2014-01-01,9210,114978.45
BOONE,2014-02-01,9627,125903.45999999996
BOONE,2014-03-01,7820,102132.18999999999
BOONE,2014-04-01,11163,139914.35000000003
BOONE,2014-05-01,11765,157683.34000000003
BOONE,2014-06-01,9643,120388.16
BOONE,2014-07-01,11085,134426.33000000002
BOONE,2014-08-01,10849,134291.39
BOONE,2014-09-01,9958,128307.87000000004
BOONE,2014-10-01,15267,202280.05999999994
BOONE,2014-11-01,10057,125287.61000000002
BOONE,2014-12-01,13784,185974.89
BOONE,2015-01-01,8105,100069.11999999998
BOONE,2015-02-01,11825,157298.25
BOONE,2015-03-01,8881,114278.69000000002
BOONE,2015-04-01,12006,151058.72
BOONE,2015-05-01,11587,147798.87000000002
BOONE,2015-06-01,11204,146780.28000000003
BOONE,2015-07-01,10375,135448.28
BOONE,2015-08-01,10547,135116.47999999998
BOONE,2015-09-01,12267,163155.78
BOONE,2015-10-01,13501,182919.85999999996
BOONE,2015-11-01,8739,116406.77999999997
BOONE,2015-12-01,14788,200731.92000000004
BOONE,2016-01-01,8975,114741.8
BOONE,2016-02-01,10903,145128.44000000006
BOONE,2016-03-01,11843,154724.05999999994
BOONE,2016-04-01,9364,118416.36000000002
BOONE,2016-05-01,10998,140674.71999999997
BOONE,2016-06-01,12556,165803.86999999997
BOONE,2016-07-01,6250,79659.340000000011
BOONE,2016-08-01,8107,120637.62999999998
BOONE,2016-09-01,13028,173523.68999999994
BOONE,2016-10-01,12010,164352.15
BOONE,2016-11-01,14012,190601.44000000003
BOONE,2016-12-01,13919,202774.33
BOONE,2017-01-01,12005,158969.18999999994
BOONE,2017-02-01,12901,183363.45
BOONE,2017-03-01,9798,127805.62999999999
BOONE,2017-04-01,9693,129324.72999999997
BOONE,2017-05-01,13561,186382.65999999992
BOONE,2017-06-01,11318,157880.59
BOONE,2017-07-01,10208,136188.26
BOONE,2017-08-01,13331,177238.97
BOONE,2017-09-01,12546,166251.21999999994
BOONE,2017-10-01,14767,225277.74000000002
BOONE,2017-11-01,14196,204891.83000000002
BOONE,2017-12-01,12602,173138.51000000004
BOONE,2018-01-01,13284,175132.75999999998
BOONE,2018-02-01,12301,166523.03000000006
BOONE,2018-03-01,10740,145450.06000000003
BOONE,2018-04-01,10852,146202.97999999998
BOONE,2018-05-01,16728,214075.92999999988
BOONE,2018-06-01,10336,139320.69999999998
BOONE,2018-07-01,14553,193840.93000000005
BOONE,2018-08-01,14189,187681.27
BOONE,2018-09-01,15545,213584.25
BOONE,2018-10-01,14272,196743.09000000003
BOONE,2018-11-01,10727,151374.08999999997
BOONE,2018-12-01,13996,198581.59
BOONE,2019-01-01,14102,184680.31999999998
BOONE,2019-02-01,14167,182926.68999999994
BOONE,2019-03-01,12850,180466.13000000003
BOONE,2019-04-01,12354,155557.59
BOONE,2019-05-01,17663,228060.12000000005
BOONE,2019-06-01,11271,145211.21
BOONE,2019-07-01,14064,173954.93
BOONE,2019-08-01,13866,173426.61999999997
BOONE,2019-09-01,11434,155265.02999999997
BOONE,2019-10-01,12496,159444.81999999995
BOONE,2019-11-01,14252,180763.76999999996
BOONE,2019-12-01,17013,221866.42999999996
BOONE,2020-01-01,11840,148215.37
BOONE,2020-02-01,10881,133000.1
BOONE,2020-03-01,12194,152722.15
BOONE,2020-04-01,15353,194779.17999999996
BOONE,2020-05-01,18950,242100.99999999991
BOONE,2020-06-01,14509,189179.53
BOONE,2020-07-01,15808,205713.84
BOONE,2020-08-01,15716,218967.08999999994
BOONE,2020-09-01,13328,177494.82000000007
BOONE,2020-10-01,17269,228636.24000000008
BOONE,2020-11-01,12727,171353.13999999996
BOONE,2020-12-01,20915,280018.51
BOONE,2021-01-01,13401,171946.85000000003
BOONE,2021-02-01,13108,169212.31999999998
BOONE,2021-03-01,11653,165233.99
BOONE,2021-04-01,15314,191676.48999999996
BOONE,2021-05-01,15262,202171.47000000006
BOONE,2021-06-01,14745,177896.04000000004
BOONE,2021-07-01,16859,224030.94000000006
BOONE,2021-08-01,12198,163286.24000000002
BOONE,2021-09-01,12936,182135.71
BOONE,2021-10-01,18194,257200.30000000005
BOONE,2021-11-01,13169,200712.29
BOONE,2021-12-01,18238,248667.81000000008
BOONE,2022-01-01,10930,146652.41999999998
BOONE,2022-02-01,11054,157143.33000000005
BOONE,2022-03-01,12306,162091.27
BOONE,2022-04-01,16493,234529.41999999995
BOONE,2022-05-01,12606,172091.51
BOONE,2022-06-01,13780,182417.44999999998
BOONE,2022-07-01,16832,240103.74999999994
BOONE,2022-08-01,14419,218879.16
BOONE,2022-09-01,17920,256669.24000000002
BOONE,2022-10-01,11886,180984.95
BOONE,2022-11-01,14182,218288.90999999995
BREMER,2012-01-01,10725,140427.92
BREMER,2012-02-01,9545,121548.72
BREMER,2012-03-01,7583,100369.04000000001
BREMER,2012-04-01,9154,123106.35
BREMER,2012-05-01,12357,159359.43999999997
BREMER,2012-06-01,11030,140714.16999999998
BREMER,2012-07-01,11595,158156.71
BREMER,2012-08-01,9143,122765.81999999996
BREMER,2012-09-01,8979,120990.34000000003
BREMER,2012-10-01,21810,303293.97
BREMER,2012-11-01,8603,109236.22999999998
BREMER,2012-12-01,13564,176930.08999999997
BREMER,2013-01-01,7882,97385.489999999976
BREMER,2013-02-01,7770,102971.0
BREMER,2013-03-01,8735,118128.48
BREMER,2013-04-01,11647,155859.17
BREMER,2013-05-01,10894,144555.66999999998
BREMER,2013-06-01,10851,141993.68999999997
BREMER,2013-07-01,11584,159411.24
BREMER,2013-08-01,9339,125120.27999999998
BREMER,2013-09-01,8980,118715.45
BREMER,2013-10-01,20487,289419.16
BREMER,2013-11-01,7315,98422.829999999987
BREMER,2013-12-01,14693,209056.62999999992
BREMER,2014-01-01,8746,111533.18000000002
BREMER,2014-02-01,8392,111648.39000000001
BREMER,2014-03-01,8346,110880.99000000002
BREMER,2014-04-01,11769,158254.35000000003
BREMER,2014-05-01,9861,133168.43999999997
BREMER,2014-06-01,13318,187027.98
BREMER,2014-07-01,10358,135941.06
BREMER,2014-08-01,10329,133317.73
BREMER,2014-09-01,12198,166226.94
BREMER,2014-10-01,12754,177582.74999999997
BREMER,2014-11-01,10417,142456.19
BREMER,2014-12-01,14364,193785.87999999998
BREMER,2015-01-01,9104,116252.16
BREMER,2015-02-01,9394,129255.34999999999
BREMER,2015-03-01,11552,161886.43000000002
BREMER,2015-04-01,9996,134288.99
BREMER,2015-05-01,11721,153583.18000000002
BREMER,2015-06-01,14522,211432.52999999988
BREMER,2015-07-01,9575,126905.19000000002
BREMER,2015-08-01,9153,117624.65999999997
BREMER,2015-09-01,11754,157045.37
BREMER,2015-10-01,12992,189850.90999999997
BREMER,2015-11-01,8390,113641.3
BREMER,2015-12-01,13614,182556.70999999996
BREMER,2016-01-01,9840,125977.10999999999
BREMER,2016-02-01,8821,126834.02000000003
BREMER,2016-03-01,8699,122194.65999999999
BREMER,2016-04-01,9062,131868.04
BREMER,2016-05-01,12708,183171.81999999998
BREMER,2016-06-01,10449,144197.00000000003
BREMER,2016-07-01,8540,125699.71999999999
BREMER,2016-08-01,8403,122253.29999999996
BREMER,2016-09-01,10759,142320.28000000003
BREMER,2016-10-01,15824,225724.52000000005
BREMER,2016-11-01,11333,150647.87999999998
BREMER,2016-12-01,13738,202851.9
BREMER,2017-01-01,9257,116108.04000000001
BREMER,2017-02-01,9200,124709.50000000001
BREMER,2017-03-01,11460,151737.04000000004
BREMER,2017-04-01,11243,158086.64999999997
BREMER,2017-05-01,12561,166040.49
BREMER,2017-06-01,12666,167721.83000000002
BREMER,2017-07-01,12503,165509.03999999998
BREMER,2017-08-01,11363,148141.32999999996
BREMER,2017-09-01,11834,173532.50999999995
BREMER,2017-10-01,13483,176071.33999999994
BREMER,2017-11-01,11460,165268.0
BREMER,2017-12-01,12911,179530.52
BREMER,2018-01-01,9544,124309.28
BREMER,2018-02-01,11749,158274.11
BREMER,2018-03-01,12311,165217.92999999991
